# 	prediction  |		 gt all 		|		 gt small 		|		gt medium 		|	 gt large
# ID	SIZE	| ID	SIZE	IoU		| ID	SIZE	IoU		| ID	SIZE	IoU		| ID	SIZE	IoU
# ------------------------------------------------------------------------------------------------------------
35		340923		2430	319392	0.8791		0	   0	0.0000		0	   0	0.0000		2430	319392	0.8791
376		340661		8174	313743	0.8868		0	   0	0.0000		0	   0	0.0000		8174	313743	0.8868
1193		334428		4602	310927	0.8859		0	   0	0.0000		0	   0	0.0000		4602	310927	0.8859
1580		332987		5816	305973	0.8787		0	   0	0.0000		0	   0	0.0000		5816	305973	0.8787
22104		327813		3378	283085	0.8495		0	   0	0.0000		0	   0	0.0000		3378	283085	0.8495
21951		327184		10824	306591	0.8723		0	   0	0.0000		0	   0	0.0000		10824	306591	0.8723
108		327118		2389	305406	0.8805		0	   0	0.0000		0	   0	0.0000		2389	305406	0.8805
794		324166		3008	291669	0.8672		0	   0	0.0000		0	   0	0.0000		3008	291669	0.8672
1296		319129		10818	304065	0.8965		0	   0	0.0000		0	   0	0.0000		10818	304065	0.8965
25551		311333		6157	287021	0.8888		0	   0	0.0000		0	   0	0.0000		6157	287021	0.8888
216		309361		2905	280576	0.8809		0	   0	0.0000		0	   0	0.0000		2905	280576	0.8809
901		307584		3044	288813	0.8956		0	   0	0.0000		0	   0	0.0000		3044	288813	0.8956
268		305132		3177	265078	0.8177		0	   0	0.0000		0	   0	0.0000		3177	265078	0.8177
527		303882		1280	284005	0.8631		0	   0	0.0000		0	   0	0.0000		1280	284005	0.8631
1797		301182		3333	270843	0.8573		0	   0	0.0000		0	   0	0.0000		3333	270843	0.8573
8564		300058		1595	276181	0.8418		0	   0	0.0000		0	   0	0.0000		1595	276181	0.8418
9853		299568		2914	286731	0.8347		0	   0	0.0000		0	   0	0.0000		2914	286731	0.8347
13898		292402		6422	265756	0.8554		0	   0	0.0000		0	   0	0.0000		6422	265756	0.8554
14188		289949		4006	287756	0.8585		0	   0	0.0000		0	   0	0.0000		4006	287756	0.8585
510		289801		7395	263342	0.8762		0	   0	0.0000		0	   0	0.0000		7395	263342	0.8762
255		287953		7980	282537	0.8534		0	   0	0.0000		0	   0	0.0000		7980	282537	0.8534
474		286256		2999	269014	0.8740		0	   0	0.0000		0	   0	0.0000		2999	269014	0.8740
253		284937		3021	254075	0.8528		0	   0	0.0000		0	   0	0.0000		3021	254075	0.8528
8895		281571		6214	262476	0.7962		0	   0	0.0000		0	   0	0.0000		6214	262476	0.7962
3131		281524		5954	252234	0.8593		0	   0	0.0000		0	   0	0.0000		5954	252234	0.8593
1483		277765		8945	261507	0.8876		0	   0	0.0000		0	   0	0.0000		8945	261507	0.8876
33886		277446		3353	253678	0.8749		0	   0	0.0000		0	   0	0.0000		3353	253678	0.8749
1475		276181		9920	269179	0.8948		0	   0	0.0000		0	   0	0.0000		9920	269179	0.8948
1060		275538		0	   0	0.0000		0	   0	0.0000		0	   0	0.0000		0	   0	0.0000
138		273949		3053	260364	0.8644		0	   0	0.0000		0	   0	0.0000		3053	260364	0.8644
3738		273069		8418	254257	0.8535		0	   0	0.0000		0	   0	0.0000		8418	254257	0.8535
28686		272157		3464	244528	0.8596		0	   0	0.0000		0	   0	0.0000		3464	244528	0.8596
27832		270582		10825	245903	0.8556		0	   0	0.0000		0	   0	0.0000		10825	245903	0.8556
1163		268799		5743	247912	0.8605		0	   0	0.0000		0	   0	0.0000		5743	247912	0.8605
1148		266481		10638	155219	0.5581		0	   0	0.0000		0	   0	0.0000		10638	155219	0.5581
722		265983		2510	249359	0.8519		0	   0	0.0000		0	   0	0.0000		2510	249359	0.8519
629		265739		133	254489	0.9182		0	   0	0.0000		0	   0	0.0000		133	254489	0.9182
36117		264844		9100	242176	0.8713		0	   0	0.0000		0	   0	0.0000		9100	242176	0.8713
28193		264332		5991	247700	0.8771		0	   0	0.0000		0	   0	0.0000		5991	247700	0.8771
991		259088		3092	246546	0.8997		0	   0	0.0000		0	   0	0.0000		3092	246546	0.8997
206		257923		2483	231309	0.8146		0	   0	0.0000		0	   0	0.0000		2483	231309	0.8146
20920		257435		3554	248590	0.8719		0	   0	0.0000		0	   0	0.0000		3554	248590	0.8719
1654		257412		1807	234182	0.8586		0	   0	0.0000		0	   0	0.0000		1807	234182	0.8586
11786		254964		3179	236216	0.8518		0	   0	0.0000		0	   0	0.0000		3179	236216	0.8518
497		253802		10806	723938	0.3144		0	   0	0.0000		0	   0	0.0000		10806	723938	0.3144
1711		252605		3074	232368	0.8670		0	   0	0.0000		0	   0	0.0000		3074	232368	0.8670
2202		248993		9052	238613	0.9054		0	   0	0.0000		0	   0	0.0000		9052	238613	0.9054
830		246373		8076	220809	0.8501		0	   0	0.0000		0	   0	0.0000		8076	220809	0.8501
1073		246258		10755	234672	0.8853		0	   0	0.0000		0	   0	0.0000		10755	234672	0.8853
40396		243723		3443	228621	0.8829		0	   0	0.0000		0	   0	0.0000		3443	228621	0.8829
1376		241765		7647	228939	0.8691		0	   0	0.0000		0	   0	0.0000		7647	228939	0.8691
18956		239938		1490	230010	0.8840		0	   0	0.0000		0	   0	0.0000		1490	230010	0.8840
530		233128		32	207441	0.8494		0	   0	0.0000		0	   0	0.0000		32	207441	0.8494
926		232311		3013	223654	0.8834		0	   0	0.0000		0	   0	0.0000		3013	223654	0.8834
5667		230324		3254	207255	0.8572		0	   0	0.0000		0	   0	0.0000		3254	207255	0.8572
36		227990		3006	211874	0.8545		0	   0	0.0000		0	   0	0.0000		3006	211874	0.8545
1642		227284		5829	237361	0.7755		0	   0	0.0000		0	   0	0.0000		5829	237361	0.7755
3388		223841		8247	202910	0.8743		0	   0	0.0000		0	   0	0.0000		8247	202910	0.8743
1237		223675		5556	215798	0.8689		0	   0	0.0000		0	   0	0.0000		5556	215798	0.8689
7730		222193		3106	215920	0.8738		0	   0	0.0000		0	   0	0.0000		3106	215920	0.8738
6842		218569		8132	195764	0.8436		0	   0	0.0000		0	   0	0.0000		8132	195764	0.8436
27707		217985		5988	205959	0.9046		0	   0	0.0000		0	   0	0.0000		5988	205959	0.9046
24897		217477		5966	200201	0.8463		0	   0	0.0000		0	   0	0.0000		5966	200201	0.8463
14378		215174		5932	209202	0.8738		0	   0	0.0000		0	   0	0.0000		5932	209202	0.8738
1663		214459		5633	198201	0.8575		0	   0	0.0000		0	   0	0.0000		5633	198201	0.8575
1662		214147		9049	196040	0.8557		0	   0	0.0000		0	   0	0.0000		9049	196040	0.8557
248		213620		2906	188958	0.8365		0	   0	0.0000		0	   0	0.0000		2906	188958	0.8365
733		208592		8233	191732	0.8570		0	   0	0.0000		0	   0	0.0000		8233	191732	0.8570
393		207263		3028	189106	0.8707		0	   0	0.0000		0	   0	0.0000		3028	189106	0.8707
16631		206321		5856	207121	0.9013		0	   0	0.0000		0	   0	0.0000		5856	207121	0.9013
23477		205311		3388	195544	0.8972		0	   0	0.0000		0	   0	0.0000		3388	195544	0.8972
8392		202330		5901	192474	0.9011		0	   0	0.0000		0	   0	0.0000		5901	192474	0.9011
831		201934		8235	184726	0.8134		0	   0	0.0000		0	   0	0.0000		8235	184726	0.8134
13015		199937		5924	194874	0.8696		0	   0	0.0000		9755	9597	0.0005		5924	194874	0.8696
956		199743		9659	180427	0.8369		0	   0	0.0000		0	   0	0.0000		9659	180427	0.8369
16823		199713		3268	176276	0.8422		0	   0	0.0000		0	   0	0.0000		3268	176276	0.8422
153		197249		10805	191287	0.9092		0	   0	0.0000		0	   0	0.0000		10805	191287	0.9092
1198		196734		5835	186301	0.8886		0	   0	0.0000		0	   0	0.0000		5835	186301	0.8886
535		195859		10635	180990	0.8482		0	   0	0.0000		0	   0	0.0000		10635	180990	0.8482
1274		195032		5654	187569	0.8881		0	   0	0.0000		0	   0	0.0000		5654	187569	0.8881
5716		194977		3245	178907	0.8430		0	   0	0.0000		0	   0	0.0000		3245	178907	0.8430
1551		194168		5944	192181	0.8591		0	   0	0.0000		0	   0	0.0000		5944	192181	0.8591
31834		191906		3316	183188	0.8635		0	   0	0.0000		0	   0	0.0000		3316	183188	0.8635
5745		190800		3246	177326	0.8835		0	   0	0.0000		0	   0	0.0000		3246	177326	0.8835
31384		189075		5995	170840	0.8613		0	   0	0.0000		0	   0	0.0000		5995	170840	0.8613
718		188036		10808	167330	0.8431		0	   0	0.0000		0	   0	0.0000		10808	167330	0.8431
25713		187785		3426	173064	0.8831		0	   0	0.0000		0	   0	0.0000		3426	173064	0.8831
3862		187541		6844	174513	0.8621		0	   0	0.0000		0	   0	0.0000		6844	174513	0.8621
948		187516		3163	181581	0.8328		0	   0	0.0000		0	   0	0.0000		3163	181581	0.8328
39406		180231		8108	604098	0.2588		0	   0	0.0000		0	   0	0.0000		8108	604098	0.2588
584		176502		4275	154280	0.8506		0	   0	0.0000		0	   0	0.0000		4275	154280	0.8506
7307		175542		1494	164731	0.8306		0	   0	0.0000		0	   0	0.0000		1494	164731	0.8306
1563		175073		10118	165777	0.8751		10675	3000	0.0163		0	   0	0.0000		10118	165777	0.8751
26955		173917		6458	155190	0.7885		0	   0	0.0000		0	   0	0.0000		6458	155190	0.7885
26873		173641		5982	153447	0.8077		0	   0	0.0000		0	   0	0.0000		5982	153447	0.8077
16948		172890		3135	102349	0.5498		0	   0	0.0000		0	   0	0.0000		3135	102349	0.5498
392		172806		3633	170175	0.8762		0	   0	0.0000		0	   0	0.0000		3633	170175	0.8762
23894		172109		3374	160653	0.8620		0	   0	0.0000		0	   0	0.0000		3374	160653	0.8620
1181		171477		4784	184657	0.8055		0	   0	0.0000		0	   0	0.0000		4784	184657	0.8055
15203		167026		8373	171525	0.7806		0	   0	0.0000		0	   0	0.0000		8373	171525	0.7806
1450		166342		9928	162542	0.8678		0	   0	0.0000		0	   0	0.0000		9928	162542	0.8678
3570		166320		9054	148653	0.8360		0	   0	0.0000		0	   0	0.0000		9054	148653	0.8360
18565		165884		3111	153571	0.8590		0	   0	0.0000		0	   0	0.0000		3111	153571	0.8590
28980		165623		5992	150394	0.8514		0	   0	0.0000		0	   0	0.0000		5992	150394	0.8514
13011		163941		5930	147452	0.8473		0	   0	0.0000		0	   0	0.0000		5930	147452	0.8473
32607		163446		4315	154633	0.8824		0	   0	0.0000		0	   0	0.0000		4315	154633	0.8824
754		160183		2954	171350	0.8556		0	   0	0.0000		0	   0	0.0000		2954	171350	0.8556
28374		157815		8284	146677	0.8740		0	   0	0.0000		0	   0	0.0000		8284	146677	0.8740
3451		157385		3198	152732	0.8381		0	   0	0.0000		0	   0	0.0000		3198	152732	0.8381
12772		157321		5926	145534	0.8935		0	   0	0.0000		0	   0	0.0000		5926	145534	0.8935
47		157086		2781	140180	0.8793		0	   0	0.0000		0	   0	0.0000		2781	140180	0.8793
6093		155398		8125	145435	0.8230		0	   0	0.0000		0	   0	0.0000		8125	145435	0.8230
35062		155392		6019	142775	0.8818		0	   0	0.0000		0	   0	0.0000		6019	142775	0.8818
1653		153934		9904	1173002	0.1248		0	   0	0.0000		0	   0	0.0000		9904	1173002	0.1248
22192		153373		3302	138969	0.8369		0	   0	0.0000		0	   0	0.0000		3302	138969	0.8369
34472		151992		3367	139821	0.8744		0	   0	0.0000		0	   0	0.0000		3367	139821	0.8744
20898		151258		5962	138320	0.8266		0	   0	0.0000		0	   0	0.0000		5962	138320	0.8266
9037		150578		8149	144526	0.8640		0	   0	0.0000		0	   0	0.0000		8149	144526	0.8640
10617		149512		8245	139686	0.8378		0	   0	0.0000		0	   0	0.0000		8245	139686	0.8378
10151		149449		5911	133936	0.8344		0	   0	0.0000		0	   0	0.0000		5911	133936	0.8344
1508		148339		5857	145549	0.8842		0	   0	0.0000		0	   0	0.0000		5857	145549	0.8842
28801		148198		10826	128334	0.8288		0	   0	0.0000		0	   0	0.0000		10826	128334	0.8288
1943		148027		5870	135346	0.8489		0	   0	0.0000		0	   0	0.0000		5870	135346	0.8489
412		147958		1984	138647	0.8366		0	   0	0.0000		0	   0	0.0000		1984	138647	0.8366
38193		146277		6030	132449	0.8418		0	   0	0.0000		0	   0	0.0000		6030	132449	0.8418
1652		145602		9018	132014	0.8704		0	   0	0.0000		0	   0	0.0000		9018	132014	0.8704
44549		145498		10834	119353	0.7021		0	   0	0.0000		0	   0	0.0000		10834	119353	0.7021
1146		144920		10517	138839	0.9018		0	   0	0.0000		0	   0	0.0000		10517	138839	0.9018
4053		144285		8154	135403	0.8412		0	   0	0.0000		0	   0	0.0000		8154	135403	0.8412
33387		144036		3335	130063	0.8471		0	   0	0.0000		0	   0	0.0000		3335	130063	0.8471
410		143436		3091	65510	0.4284		0	   0	0.0000		0	   0	0.0000		3091	65510	0.4284
825		143287		3162	135738	0.8509		0	   0	0.0000		0	   0	0.0000		3162	135738	0.8509
8997		142677		3143	133569	0.8439		0	   0	0.0000		0	   0	0.0000		3143	133569	0.8439
7315		139692		3139	133313	0.8839		0	   0	0.0000		0	   0	0.0000		3139	133313	0.8839
12388		139541		3194	131617	0.8442		0	   0	0.0000		0	   0	0.0000		3194	131617	0.8442
331		139103		8230	129630	0.8450		0	   0	0.0000		0	   0	0.0000		8230	129630	0.8450
18935		139052		9076	125448	0.8323		0	   0	0.0000		0	   0	0.0000		9076	125448	0.8323
8958		138923		3140	122734	0.8618		0	   0	0.0000		0	   0	0.0000		3140	122734	0.8618
370		138921		10837	117795	0.7939		0	   0	0.0000		0	   0	0.0000		10837	117795	0.7939
33702		138734		10148	77721	0.5415		0	   0	0.0000		0	   0	0.0000		10148	77721	0.5415
26272		138230		3019	129712	0.8962		0	   0	0.0000		0	   0	0.0000		3019	129712	0.8962
12287		138062		5922	130636	0.8551		0	   0	0.0000		0	   0	0.0000		5922	130636	0.8551
1225		137295		1737	123441	0.8373		0	   0	0.0000		0	   0	0.0000		1737	123441	0.8373
8738		136762		3131	125677	0.8768		0	   0	0.0000		0	   0	0.0000		3131	125677	0.8768
1316		136565		5413	128676	0.9080		0	   0	0.0000		0	   0	0.0000		5413	128676	0.9080
14958		135520		5949	116867	0.7829		0	   0	0.0000		0	   0	0.0000		5949	116867	0.7829
13502		134378		3211	127905	0.8709		0	   0	0.0000		0	   0	0.0000		3211	127905	0.8709
13916		132352		5931	124688	0.8658		0	   0	0.0000		0	   0	0.0000		5931	124688	0.8658
379		131031		2860	129629	0.8011		0	   0	0.0000		10505	21623	0.0094		2860	129629	0.8011
10449		131011		3167	120610	0.8218		0	   0	0.0000		0	   0	0.0000		3167	120610	0.8218
32255		129228		8302	123175	0.8687		0	   0	0.0000		0	   0	0.0000		8302	123175	0.8687
17971		127989		5946	132029	0.8611		0	   0	0.0000		0	   0	0.0000		5946	132029	0.8611
4049		127431		3200	122450	0.8278		0	   0	0.0000		0	   0	0.0000		3200	122450	0.8278
33733		126578		6010	116340	0.8839		0	   0	0.0000		0	   0	0.0000		6010	116340	0.8839
21465		126105		5963	109961	0.8051		0	   0	0.0000		0	   0	0.0000		5963	109961	0.8051
30830		126064		5996	118061	0.8776		0	   0	0.0000		9769	24195	0.0018		5996	118061	0.8776
5049		125775		8139	118958	0.8332		0	   0	0.0000		0	   0	0.0000		8139	118958	0.8332
31439		125774		9087	118998	0.8580		0	   0	0.0000		0	   0	0.0000		9087	118998	0.8580
17		124337		2501	115704	0.9011		0	   0	0.0000		0	   0	0.0000		2501	115704	0.9011
37022		124327		6023	114437	0.8911		0	   0	0.0000		0	   0	0.0000		6023	114437	0.8911
7289		124256		9838	119966	0.8298		0	   0	0.0000		0	   0	0.0000		9838	119966	0.8298
2612		122766		8237	109399	0.7962		0	   0	0.0000		0	   0	0.0000		8237	109399	0.7962
1094		121890		3014	112245	0.8564		0	   0	0.0000		3207	20950	0.0001		3014	112245	0.8564
992		121784		3170	110487	0.8347		0	   0	0.0000		0	   0	0.0000		3170	110487	0.8347
6427		121125		8130	113854	0.8525		0	   0	0.0000		0	   0	0.0000		8130	113854	0.8525
9751		119662		3364	109854	0.8468		0	   0	0.0000		0	   0	0.0000		3364	109854	0.8468
40212		119516		3385	109680	0.8378		0	   0	0.0000		0	   0	0.0000		3385	109680	0.8378
9035		118539		3144	111202	0.8590		0	   0	0.0000		0	   0	0.0000		3144	111202	0.8590
21959		117907		5964	105029	0.8280		0	   0	0.0000		0	   0	0.0000		5964	105029	0.8280
18096		117403		3113	104951	0.8186		0	   0	0.0000		0	   0	0.0000		3113	104951	0.8186
971		116503		2742	114248	0.9100		0	   0	0.0000		0	   0	0.0000		2742	114248	0.9100
5054		116364		8122	104594	0.8500		0	   0	0.0000		0	   0	0.0000		8122	104594	0.8500
18786		115860		3114	100840	0.8141		0	   0	0.0000		0	   0	0.0000		3114	100840	0.8141
12995		115658		3213	107205	0.8446		0	   0	0.0000		0	   0	0.0000		3213	107205	0.8446
1640		115588		6209	101877	0.8027		0	   0	0.0000		0	   0	0.0000		6209	101877	0.8027
4343		114962		3206	106258	0.8338		0	   0	0.0000		0	   0	0.0000		3206	106258	0.8338
18989		114947		3235	102179	0.8306		0	   0	0.0000		0	   0	0.0000		3235	102179	0.8306
11749		114584		10253	97456	0.8015		0	   0	0.0000		0	   0	0.0000		10253	97456	0.8015
19042		114565		10096	105577	0.8122		0	   0	0.0000		0	   0	0.0000		10096	105577	0.8122
31740		112316		8297	103258	0.8677		0	   0	0.0000		0	   0	0.0000		8297	103258	0.8677
9540		112042		3161	101723	0.8305		0	   0	0.0000		0	   0	0.0000		3161	101723	0.8305
5239		111445		3231	99375	0.8348		0	   0	0.0000		3266	14680	0.0023		3231	99375	0.8348
1369		110778		5859	107470	0.8552		0	   0	0.0000		0	   0	0.0000		5859	107470	0.8552
31915		110682		10684	105960	0.8341		0	   0	0.0000		0	   0	0.0000		10684	105960	0.8341
32141		109834		4039	101786	0.8718		0	   0	0.0000		0	   0	0.0000		4039	101786	0.8718
37359		109351		3393	100681	0.8655		0	   0	0.0000		0	   0	0.0000		3393	100681	0.8655
15883		109274		5940	103957	0.8575		0	   0	0.0000		0	   0	0.0000		5940	103957	0.8575
27376		109137		3451	99780	0.8240		0	   0	0.0000		0	   0	0.0000		3451	99780	0.8240
717		108962		3022	101420	0.8782		0	   0	0.0000		0	   0	0.0000		3022	101420	0.8782
1161		108719		5830	96649	0.8339		0	   0	0.0000		0	   0	0.0000		5830	96649	0.8339
2927		107412		3175	93797	0.8113		0	   0	0.0000		0	   0	0.0000		3175	93797	0.8113
31145		107277		8295	100541	0.8397		0	   0	0.0000		0	   0	0.0000		8295	100541	0.8397
29361		106856		9085	102563	0.8247		0	   0	0.0000		0	   0	0.0000		9085	102563	0.8247
7088		106852		3283	100101	0.8322		0	   0	0.0000		0	   0	0.0000		3283	100101	0.8322
32489		106698		5983	100369	0.8252		0	   0	0.0000		10094	16043	0.0012		5983	100369	0.8252
5081		106260		5884	94246	0.8505		0	   0	0.0000		0	   0	0.0000		5884	94246	0.8505
630		106212		8208	98259	0.8520		0	   0	0.0000		0	   0	0.0000		8208	98259	0.8520
1664		105884		10134	102519	0.8284		0	   0	0.0000		0	   0	0.0000		10134	102519	0.8284
13006		105746		5929	95313	0.8268		0	   0	0.0000		0	   0	0.0000		5929	95313	0.8268
16857		105404		3269	96619	0.8534		0	   0	0.0000		0	   0	0.0000		3269	96619	0.8534
20011		104825		8275	92727	0.8388		0	   0	0.0000		0	   0	0.0000		8275	92727	0.8388
4707		104558		5883	92026	0.8269		0	   0	0.0000		0	   0	0.0000		5883	92026	0.8269
15084		104479		8257	97296	0.8767		0	   0	0.0000		0	   0	0.0000		8257	97296	0.8767
33634		104463		3345	100871	0.8800		0	   0	0.0000		0	   0	0.0000		3345	100871	0.8800
24289		104350		1817	121379	0.6169		0	   0	0.0000		0	   0	0.0000		1817	121379	0.6169
21676		104298		10097	94062	0.8489		0	   0	0.0000		0	   0	0.0000		10097	94062	0.8489
3435		104139		8128	91354	0.8481		0	   0	0.0000		0	   0	0.0000		8128	91354	0.8481
12395		102421		3173	96662	0.8376		0	   0	0.0000		0	   0	0.0000		3173	96662	0.8376
7457		102400		3286	96327	0.8411		0	   0	0.0000		0	   0	0.0000		3286	96327	0.8411
4118		100916		5880	89479	0.8591		0	   0	0.0000		0	   0	0.0000		5880	89479	0.8591
20019		100770		3137	91506	0.8444		0	   0	0.0000		0	   0	0.0000		3137	91506	0.8444
2492		100559		3095	86182	0.8289		0	   0	0.0000		0	   0	0.0000		3095	86182	0.8289
1645		100178		248	97428	0.8726		0	   0	0.0000		0	   0	0.0000		248	97428	0.8726
28053		99977		3455	87246	0.7774		0	   0	0.0000		0	   0	0.0000		3455	87246	0.7774
1325		99714		5570	96975	0.9264		0	   0	0.0000		0	   0	0.0000		5570	96975	0.9264
246		99544		3728	85183	0.7884		0	   0	0.0000		0	   0	0.0000		3728	85183	0.7884
5501		98909		3238	90239	0.8638		0	   0	0.0000		0	   0	0.0000		3238	90239	0.8638
15284		98752		3252	87012	0.8237		0	   0	0.0000		0	   0	0.0000		3252	87012	0.8237
34000		97640		6012	91769	0.8927		0	   0	0.0000		0	   0	0.0000		6012	91769	0.8927
35061		97191		6018	91910	0.8169		0	   0	0.0000		0	   0	0.0000		6018	91910	0.8169
